SKU	DESCRIPCION	TIPO_PRECIO	PRECIO_NETO	PRECIO_BRUTO
FC12382	FIBRA LIMPIADORA LIGERAL PARA PORTA PAD ORILLADOR 10 UNIDADES (NOBRE)	MAYOR 6 UN.	4193	4990
FC12383	FIBRA LIMPIADORA USO GENERAL PARA PORTA PAD ORILLADOR 1 CAJA 10PQ (NOBRE)	DETALLE	5034	5990
FC12383	FIBRA LIMPIADORA USO GENERAL PARA PORTA PAD ORILLADOR 1 CAJA 10PQ (NOBRE)	MAYOR 6 UN.	4193	4990
FC12384	FIBRA LIMPIADORA DURA 5 UNIDADES (NOBRE)	DETALLE	3353	3990
FC12384	FIBRA LIMPIADORA DURA 5 UNIDADES (NOBRE)	MAYOR 6 UN.	2513	2990
FC12387	SOPORTE PARA LIMPIADORES DE FIBRA MULTIPLES USOS (NOBRE)	DETALLE	2933	3490
FC12387	SOPORTE PARA LIMPIADORES DE FIBRA MULTIPLES USOS (NOBRE)	MAYOR 6 UN.	2513	2990
FC12460	ESPONJA MAGICA UNIDADES (NOBRE)	DETALLE	3353	3990
FC12460	ESPONJA MAGICA UNIDADES (NOBRE)	MAYOR 3 UN.	2933	3490
FC12518	RECIPIENTE LAVALOZAS CON ESPONJA	DETALLE	3101	3690
FC12518	RECIPIENTE LAVALOZAS CON ESPONJA	MAYOR 6 UN.	2513	2990
FC12292 FC12300	ESPONJA MULTIUSO VERDE AMARILLO 304 UNIDADES (NOBRE) // Se puede vender individual a granel con el código FC12300 o bien se puede vender por caja de 304 unidades con el código FC12292	DETALLE	25202	29990
FC12292 FC12300	ESPONJA MULTIUSO VERDE AMARILLO 304 UNIDADES (NOBRE) // Se puede vender individual a granel con el código FC12300 o bien se puede vender por caja de 304 unidades con el código FC12292	MAYOR 3 UN.	23521	27990
FC12293	GUANTES LATEX NOBRE-GUANTE DE LÁTEX/CAUCHO VERDE TALLA S VERDE (NOBRE)	DETALLE	832	990
FC12293	GUANTES LATEX NOBRE-GUANTE DE LÁTEX/CAUCHO VERDE TALLA S VERDE (NOBRE)	MAYOR 12 UN.	748	890
FC12294	GUANTES LATEX NOBRE-GUANTE DE LÁTEX/CAUCHO VERDE TALLA M VERDE (NOBRE)	DETALLE	832	990
FC12294	GUANTES LATEX NOBRE-GUANTE DE LÁTEX/CAUCHO VERDE TALLA M VERDE (NOBRE)	MAYOR 12 UN.	748	890
FC12295	GUANTES LATEX NOBRE-GUANTE DE LÁTEX/CAUCHO VERDE TALLA L VERDE (NOBRE)	DETALLE	832	990
FC12295	GUANTES LATEX NOBRE-GUANTE DE LÁTEX/CAUCHO VERDE TALLA L VERDE (NOBRE)	MAYOR 12 UN.	748	890
FC12296	GUANTES LATEX NOBRE-GUANTE DE LÁTEX/CAUCHO FINO AMARILLO TALLA S (NOBRE)	DETALLE	748	890
FC12296	GUANTES LATEX NOBRE-GUANTE DE LÁTEX/CAUCHO FINO AMARILLO TALLA S (NOBRE)	MAYOR 12 UN.	664	790
FC12297	GUANTES LATEX NOBRE-GUANTE DE LÁTEX/CAUCHO FINO AMARILLO TALLA M (NOBRE)	DETALLE	748	890
FC12297	GUANTES LATEX NOBRE-GUANTE DE LÁTEX/CAUCHO FINO AMARILLO TALLA M (NOBRE)	MAYOR 12 UN.	664	790
FC12298	GUANTES LATEX NOBRE-GUANTE DE LÁTEX/CAUCHO FINO AMARILLO TALLA L (NOBRE)	DETALLE	748	890
FC12298	GUANTES LATEX NOBRE-GUANTE DE LÁTEX/CAUCHO FINO AMARILLO TALLA L (NOBRE)	MAYOR 12 UN.	664	790
FC12286	GUANTE DE POLIETILENO TRANSPARENTE 100 UNIDADES (NOBRE)	DETALLE	1084	1290
FC12286	GUANTE DE POLIETILENO TRANSPARENTE 100 UNIDADES (NOBRE)	MAYOR 25 UN.	748	890
FC15266	GUANTE DE LIMPIEZA DE MICROFIBRA 25X15 CM	DETALLE	2092	2490
FC15266	GUANTE DE LIMPIEZA DE MICROFIBRA 25X15 CM	MAYOR 6 UN.	1672	1990
FC15550	GUANTE DE NITRILO NEGRO CAJA 100 UNIDADES TALLA "S"	DETALLE	2513	2990
FC15550	GUANTE DE NITRILO NEGRO CAJA 100 UNIDADES TALLA "S"	MAYOR 6 UN.	2681	3190
FC15553	GUANTE DE NITRILO NEGRO CAJA 100 UNIDADES TALLA "XL"	DETALLE	2513	2990
FC15553	GUANTE DE NITRILO NEGRO CAJA 100 UNIDADES TALLA "XL"	MAYOR 6 UN.	2681	3190
FC15559	GUANTE DE NITRILO NEGRO CAJA 100 UNIDADES TALLA "L"	DETALLE	2513	2990
FC15559	GUANTE DE NITRILO NEGRO CAJA 100 UNIDADES TALLA "L"	MAYOR 10 UN.	2429	2890
FC15558	GUANTE DE NITRILO NEGRO CAJA 100 UNIDADES TALLA "M"	DETALLE	2513	2990
FC15558	GUANTE DE NITRILO NEGRO CAJA 100 UNIDADES TALLA "M"	MAYOR 10 UN.	2429	2890
FC15551	GUANTE DE NITRILO NEGRO CAJA 100 UNIDADES TALLA "M"	DETALLE	2513	2990
FC15551	GUANTE DE NITRILO NEGRO CAJA 100 UNIDADES TALLA "M"	MAYOR	0	0
FC15552	GUANTE DE NITRILO NEGRO CAJA 100 UNIDADES TALLA "L"	DETALLE	2513	2990
FC15552	GUANTE DE NITRILO NEGRO CAJA 100 UNIDADES TALLA "L"	MAYOR	0	0
FC10915	RECARGA BACT 1-3 CONCENT-RECARGA 100 ML BACTEREOSTATICO CONCENTRADO TROPICAL (1:3= Por cada concentrado 100ml, agrega 300ml de agua)	DETALLE	4193	4990
FC10915	RECARGA BACT 1-3 CONCENT-RECARGA 100 ML BACTEREOSTATICO CONCENTRADO TROPICAL (1:3= Por cada concentrado 100ml, agrega 300ml de agua)	MAYOR 10 UN.	3353	3990
FC10916	RECARGA BACT 1-3 CONCENT-RECARGA 100 ML BACTEREOSTATICO CONCENTRADO MANDARINA (1:3= Por cada concentrado 100ml, agrega 300ml de agua)	DETALLE	4193	4990
FC10916	RECARGA BACT 1-3 CONCENT-RECARGA 100 ML BACTEREOSTATICO CONCENTRADO MANDARINA (1:3= Por cada concentrado 100ml, agrega 300ml de agua)	MAYOR 10 UN.	3353	3990
FC10917	RECARGA BACT 1-3 CONCENT-RECARGA 100 ML BACTEREOSTATICO CONCENTRADO LIMA (1:3= Por cada concentrado 100ml, agrega 300ml de agua)	DETALLE	4193	4990
FC10917	RECARGA BACT 1-3 CONCENT-RECARGA 100 ML BACTEREOSTATICO CONCENTRADO LIMA (1:3= Por cada concentrado 100ml, agrega 300ml de agua)	MAYOR 10 UN.	3353	3990
FC10918	RECARGA BACT 1-3 CONCENT-RECARGA BACTERIOSTÁTICO CONCENTRADO FRUTAL 100 ml (1:3= Por cada concentrado 100ml, agrega 300ml de agua)	DETALLE	4193	4990
FC10918	RECARGA BACT 1-3 CONCENT-RECARGA BACTERIOSTÁTICO CONCENTRADO FRUTAL 100 ml (1:3= Por cada concentrado 100ml, agrega 300ml de agua)	MAYOR 10 UN.	3353	3990
FC10919	RECARGA BACT 1-3 CONCENT-RECARGA BACTERIOSTÁTICO CONCENTRADO RECIÉN LAVADO 100 ml (1:3= Por cada concentrado 100ml, agrega 300ml de agua)	DETALLE	4193	4990
FC10919	RECARGA BACT 1-3 CONCENT-RECARGA BACTERIOSTÁTICO CONCENTRADO RECIÉN LAVADO 100 ml (1:3= Por cada concentrado 100ml, agrega 300ml de agua)	MAYOR 10 UN.	3353	3990
FC10920	RECARGA BACT 1-3 CONCENT-RECARGA BACTERIOSTÁTICO CONCENTRADO PINO 100 ml (1:3= Por cada concentrado 100ml, agrega 300ml de agua)	DETALLE	4193	4990
FC10920	RECARGA BACT 1-3 CONCENT-RECARGA BACTERIOSTÁTICO CONCENTRADO PINO 100 ml (1:3= Por cada concentrado 100ml, agrega 300ml de agua)	MAYOR 10 UN.	3353	3990
FC14100	PACK DE LIMPIEZA PARA AUTO	DETALLE	11756	13990
FC14100	PACK DE LIMPIEZA PARA AUTO	MAYOR 6 UN.	11420	13590
FC12326	JABÓN LIQUIDO PROFESIONAL 5 LITROS	DETALLE	8059	9590
FC12326	JABÓN LIQUIDO PROFESIONAL 5 LITROS	MAYOR	0	0
FC12287	DESENGRASANTE AMONIACO CONCENTRADO 5 LITROS UPPRO	DETALLE	5034	5990
FC12287	DESENGRASANTE AMONIACO CONCENTRADO 5 LITROS UPPRO	MAYOR 6 UN.	4193	4990
FC12288	DETERGENTE LIMPIA VIDRIOS 5 LITROS	DETALLE	5034	5990
FC12288	DETERGENTE LIMPIA VIDRIOS 5 LITROS	MAYOR 6 UN.	4193	4990
FC12303	BIDON RECARGA BACTERIOSTATICO 5 LTS. EXCELL	DETALLE	7975	9490
FC12303	BIDON RECARGA BACTERIOSTATICO 5 LTS. EXCELL	MAYOR 6 UN.	7471	8890
FC12388	LIMPIADOR CONCENTRATO DE PISOS 5L PORCELANATO UP PRO	DETALLE	5034	5990
FC12388	LIMPIADOR CONCENTRATO DE PISOS 5L PORCELANATO UP PRO	MAYOR 6 UN.	4193	4990
FC12389	LIMPIADOR CONCENTRADO MULTIUSO 5L UP PRO	DETALLE	7555	8990
FC12389	LIMPIADOR CONCENTRADO MULTIUSO 5L UP PRO	MAYOR 6 UN.	6714	7990
FC12390	LIMPIADOR CONCENTRADO DESINFECTANTE PERFUMAX BAMBOO 5L UP PRO	DETALLE	5034	5990
FC12390	LIMPIADOR CONCENTRADO DESINFECTANTE PERFUMAX BAMBOO 5L UP PRO	MAYOR 6 UN.	4193	4990
FC12392	LIMPIADOR CONCENTRADO USO GENERAL TALCO 5L UP PRO	DETALLE	5034	5990
FC12392	LIMPIADOR CONCENTRADO USO GENERAL TALCO 5L UP PRO	MAYOR 6 UN.	4193	4990
FC12393	SUAVIZANTE TRADICIONAL PARA ROPA 5L UP PRO	DETALLE	5034	5990
FC12393	SUAVIZANTE TRADICIONAL PARA ROPA 5L UP PRO	MAYOR 6 UN.	4193	4990
FC12394	DETERGENTE DESENGRASANTE CONCENTRADO 5L UP PRO	DETALLE	5874	6990
FC12394	DETERGENTE DESENGRASANTE CONCENTRADO 5L UP PRO	MAYOR 6 UN.	5454	6490
FC12395	DETERGENTE DESENGRASANTE ALCALINO CONCENTRADO 5L UP PRO	DETALLE	7555	8990
FC12395	DETERGENTE DESENGRASANTE ALCALINO CONCENTRADO 5L UP PRO	MAYOR 6 UN.	6714	7990
FC12396	LAVALOZA LIQUIDO CONCENTRADO 5L UPPRO	DETALLE	5034	5990
FC12396	LAVALOZA LIQUIDO CONCENTRADO 5L UPPRO	MAYOR 6 UN.	4193	4990
FC12412	DESINFECTANTE USO GENERAL FAST BAMBOO 5L UP PRO	DETALLE	7555	8990
FC12412	DESINFECTANTE USO GENERAL FAST BAMBOO 5L UP PRO	MAYOR 6 UN.	6714	7990
FC12418	JABÓN LIQUIDO ECONÓMICO AQUALIMP 5 LITROS	DETALLE	3773	4490
FC12418	JABÓN LIQUIDO ECONÓMICO AQUALIMP 5 LITROS	MAYOR	0	0
FC10015	JABONERA ACERO VERTICAL 500ML BRILLANTE	DETALLE	6714	7990
FC10015	JABONERA ACERO VERTICAL 500ML BRILLANTE	MAYOR 6 UN.	5874	6990
FC12502	LIMPIA VIDRIO METALICA RESORTE 35 CM	DETALLE	2933	3490
FC12502	LIMPIA VIDRIO METALICA RESORTE 35 CM	MAYOR 6 UN.	2513	2990
FC12503	LIMPIA VIDRIO METALICA RESORTE 45 CM	DETALLE	3353	3990
FC12503	LIMPIA VIDRIO METALICA RESORTE 45 CM	MAYOR 6 UN.	2933	3490
FC12504	LAVA VIDRIO COMPLETO (CHIPORRO + MANGO) 35CM	DETALLE	1420	1690
FC12504	LAVA VIDRIO COMPLETO (CHIPORRO + MANGO) 35CM	MAYOR 6 UN.	1252	1490
FC12505	REPUESTO LAVA VIDRIO 35CM	DETALLE	1672	1990
FC12505	REPUESTO LAVA VIDRIO 35CM	MAYOR 6 UN.	1252	1490
FC12506	REPUESTO 35CM	DETALLE	1336	1590
FC12506	REPUESTO 35CM	MAYOR 6 UN.	832	990
FC12507	REPUESTO 45CM	DETALLE	1504	1790
FC12507	REPUESTO 45CM	MAYOR 6 UN.	1000	1190
FC12520	KIT LIMPIEZA VIDRIOS	DETALLE	23521	27990
FC12520	KIT LIMPIEZA VIDRIOS	MAYOR 6 UN.	21000	24990
FC12522	LIMPIAVIDRIO PLASTICO GRIS MARIPOSA ROJA 45 CM	DETALLE	2513	2990
FC12522	LIMPIAVIDRIO PLASTICO GRIS MARIPOSA ROJA 45 CM	MAYOR 6 UN.	2092	2490
FC12525	ESPÁTULA RASPADOR DE LIMPIEZA MANGO 80 CM - HOJA 10 CM	DETALLE	6042	7190
FC12525	ESPÁTULA RASPADOR DE LIMPIEZA MANGO 80 CM - HOJA 10 CM	MAYOR 6 UN.	5370	6390
FC12526	LAVAVIDRIO DUAL 35CM	DETALLE	3773	4490
FC12526	LAVAVIDRIO DUAL 35CM	MAYOR 6 UN.	2933	3490
FC12557	LAVAVIDRIO DUAL 45CM	DETALLE	4613	5490
FC12557	LAVAVIDRIO DUAL 45CM	MAYOR 6 UN.	3773	4490
FC12560	LAVA VIDRIO COMPLETO (CHIPORRO + MANGO) 45 CM	DETALLE	2513	2990
FC12560	LAVA VIDRIO COMPLETO (CHIPORRO + MANGO) 45 CM	MAYOR 6 UN.	2092	2490
FC12570	RASPADOR MULTIUSO 10X30 CM	DETALLE	3353	3990
FC12570	RASPADOR MULTIUSO 10X30 CM	MAYOR 6 UN.	2513	2990
FC12572	REPUESTO LAVA VIDRIO 45CM	DETALLE	2092	2490
FC12572	REPUESTO LAVA VIDRIO 45CM	MAYOR 6 UN.	1672	1990
FC12586	ESPÁTULA RASPADOR DE LIMPIEZA MANGO 100 CM - HOJA 10 CM	DETALLE	7555	8990
FC12586	ESPÁTULA RASPADOR DE LIMPIEZA MANGO 100 CM - HOJA 10 CM	MAYOR 6 UN.	6714	7990
FC12599	LAVA VIDRIO COMPLETO (CHIPORRO + MANGO) DELUXE 35CM	DETALLE	1672	1990
FC12599	LAVA VIDRIO COMPLETO (CHIPORRO + MANGO) DELUXE 35CM	MAYOR 6 UN.	1420	1690
FC12600	LAVA VIDRIO COMPLETO (CHIPORRO + MANGO) DELUXE 45 CM	DETALLE	2513	2990
FC12600	LAVA VIDRIO COMPLETO (CHIPORRO + MANGO) DELUXE 45 CM	MAYOR 6 UN.	2092	2490
FC12619	RASPADO DE VIDRIOS Y VENTANAS MULTIUSO	DETALLE	1672	1990
FC12619	RASPADO DE VIDRIOS Y VENTANAS MULTIUSO	MAYOR 6 UN.	1252	1490
FC12620	GOMA PARA LIMPIAVIDRIOS 105CM AZUL	DETALLE	3353	3990
FC12620	GOMA PARA LIMPIAVIDRIOS 105CM AZUL	MAYOR 6 UN.	2513	2990
FC12680	REPUESTO LAVA VIDRIO DELUXE 35CM	DETALLE	2092	2490
FC12680	REPUESTO LAVA VIDRIO DELUXE 35CM	MAYOR 6 UN.	1672	1990
FC12681	REPUESTO LAVA VIDRIO DELUXE 45CM	DETALLE	2261	2690
FC12681	REPUESTO LAVA VIDRIO DELUXE 45CM	MAYOR 6 UN.	1924	2290
FC12682	MANGO PARA LAVA VIDRIO 35 CM (SIRVE PARA CHIPORRO NORMAL / DELUXE)	DETALLE	1252	1490
FC12682	MANGO PARA LAVA VIDRIO 35 CM (SIRVE PARA CHIPORRO NORMAL / DELUXE)	MAYOR 6 UN.	832	990
FC12683	MANGO PARA LAVA VIDRIO 45 CM (SIRVE PARA CHIPORRO NORMAL / DELUXE)	DETALLE	1420	1690
FC12683	MANGO PARA LAVA VIDRIO 45 CM (SIRVE PARA CHIPORRO NORMAL / DELUXE)	MAYOR 6 UN.	1000	1190
FC13696	LIMPIA VIDRIO PLÁSTICO GRIS MARIPOSA VERDE 35 CM	DETALLE	2345	2790
FC13696	LIMPIA VIDRIO PLÁSTICO GRIS MARIPOSA VERDE 35 CM	MAYOR 6 UN.	1924	2290
FC13697	LIMPIA VIDRIO PLÁSTICO GRIS MARIPOSA VERDE 45 CM	DETALLE	2513	2990
FC13697	LIMPIA VIDRIO PLÁSTICO GRIS MARIPOSA VERDE 45 CM	MAYOR 6 UN.	2092	2490
FC13698	LIMPIA VIDRIO METALICA CLIP 35 CM	DETALLE	4193	4990
FC13698	LIMPIA VIDRIO METALICA CLIP 35 CM	MAYOR 6 UN.	3773	4490
FC13699	LIMPIA VIDRIO METALICA CLIP 45 CM	DETALLE	4613	5490
FC13699	LIMPIA VIDRIO METALICA CLIP 45 CM	MAYOR 6 UN.	4193	4990
FC13700	LIMPIA VIDRIO PLÁSTICO CLIP 180° 35 CM	DETALLE	4025	4790
FC13700	LIMPIA VIDRIO PLÁSTICO CLIP 180° 35 CM	MAYOR 6 UN.	3605	4290
FC13701	LIMPIA VIDRIO PLÁSTICO CLIP 180° 45 CM	DETALLE	4445	5290
FC13701	LIMPIA VIDRIO PLÁSTICO CLIP 180° 45 CM	MAYOR 6 UN.	4025	4790
FC15265	LMPIA VIDRIO EN SPRAY 100ML DE ALUMINIO Y GOMATPR 26CM NOBRE	DETALLE	1588	1890
FC15265	LMPIA VIDRIO EN SPRAY 100ML DE ALUMINIO Y GOMATPR 26CM NOBRE	MAYOR 6 UN.	1504	1790
FC13752	MIKADO LUXURY 120-ESENCIA LUXURY SANI AIR MIKADO 120ML TOKIO WHITE CEDAR	DETALLE	7555	8990
FC13752	MIKADO LUXURY 120-ESENCIA LUXURY SANI AIR MIKADO 120ML TOKIO WHITE CEDAR	MAYOR 6 UN.	4277	5090
FC13753	MIKADO LUXURY 120-ESENCIA LUXURY SANI AIR MIKADO 120ML MALDIVES BEACH ESSENCE	DETALLE	7555	8990
FC13753	MIKADO LUXURY 120-ESENCIA LUXURY SANI AIR MIKADO 120ML MALDIVES BEACH ESSENCE	MAYOR 6 UN.	4277	5090
FC13754	MIKADO LUXURY 120-ESENCIA LUXURY SANI AIR MIKADO 120ML MONACO AQUA BLEND	DETALLE	7555	8990
FC13754	MIKADO LUXURY 120-ESENCIA LUXURY SANI AIR MIKADO 120ML MONACO AQUA BLEND	MAYOR 6 UN.	4277	5090
FC13755	MIKADO LUXURY 120-ESENCIA LUXURY SANI AIR MIKADO 120ML SINGAPORE GREEN LEMONGRASS	DETALLE	7555	8990
FC13755	MIKADO LUXURY 120-ESENCIA LUXURY SANI AIR MIKADO 120ML SINGAPORE GREEN LEMONGRASS	MAYOR 6 UN.	4277	5090
FC13756	MIKADO LUXURY 120-ESENCIA LUXURY SANI AIR MIKADO 120ML CAPRI RIVERA CITRUS	DETALLE	7555	8990
FC13756	MIKADO LUXURY 120-ESENCIA LUXURY SANI AIR MIKADO 120ML CAPRI RIVERA CITRUS	MAYOR 6 UN.	4277	5090
FC13757	MIKADO LUXURY 120-ESENCIA LUXURY SANI AIR MIKADO 120ML DUBAY VANILLA AMBER	DETALLE	7555	8990
FC13757	MIKADO LUXURY 120-ESENCIA LUXURY SANI AIR MIKADO 120ML DUBAY VANILLA AMBER	MAYOR 6 UN.	4277	5090
FC12282	REPUESTO MOPA TIPO AVION MICROFIBRA 40 CM (NOBRE)	DETALLE	3353	3990
FC12282	REPUESTO MOPA TIPO AVION MICROFIBRA 40 CM (NOBRE)	MAYOR 6 UN.	2933	3490
FC12283	MOPA TIPO AVION MICROFIBRA/ATRAPA POLVO 40 CM V.2 (NOBRE) - (Base duo: metal plastico)	DETALLE	6714	7990
FC12283	MOPA TIPO AVION MICROFIBRA/ATRAPA POLVO 40 CM V.2 (NOBRE) - (Base duo: metal plastico)	MAYOR 6 UN.	6294	7490
FC12299	MOPA TIPO AVION MICROFIBRA/ATRAPA POLVO 40 CM V.1 (NOBRE) -Base plástica.	DETALLE	4193	4990
FC12299	MOPA TIPO AVION MICROFIBRA/ATRAPA POLVO 40 CM V.1 (NOBRE) -Base plástica.	MAYOR 6 UN.	3773	4490
FC12534	REPUESTO MOPA MICROFIBRA BORDES ALGODÓN 60 CM	DETALLE	5454	6490
FC12534	REPUESTO MOPA MICROFIBRA BORDES ALGODÓN 60 CM	MAYOR 6 UN.	5034	5990
FC12542	PALO PARA MOPA TIPO AVION/MICROFIBRA GRIS	DETALLE	3353	3990
FC12542	PALO PARA MOPA TIPO AVION/MICROFIBRA GRIS	MAYOR 6 UN.	2933	3490
FC12544	HORQUILLA MOPA TIPO AVION/MICROFIBRA 90CM	DETALLE	3101	3690
FC12544	HORQUILLA MOPA TIPO AVION/MICROFIBRA 90CM	MAYOR 6 UN.	2681	3190
FC12547	HORQUILLA MOPA TIPO AVION/MICROFIBRA 60CM	DETALLE	2933	3490
FC12547	HORQUILLA MOPA TIPO AVION/MICROFIBRA 60CM	MAYOR 6 UN.	2513	2990
FC12548	HORQUILLA MOPA TIPO AVION/MICROFIBRA 110CM	DETALLE	3353	3990
FC12548	HORQUILLA MOPA TIPO AVION/MICROFIBRA 110CM	MAYOR 6 UN.	2933	3490
FC12556	REPUESTO MOPA MICROFIBRA BORDES ALGODÓN 90 CM	DETALLE	7134	8490
FC12556	REPUESTO MOPA MICROFIBRA BORDES ALGODÓN 90 CM	MAYOR 6 UN.	6294	7490
FC12558	REPUESTO MOPA MICROFIBRA SIN BORDES ALGODÓN 60 CM	DETALLE	5034	5990
FC12558	REPUESTO MOPA MICROFIBRA SIN BORDES ALGODÓN 60 CM	MAYOR 6 UN.	4613	5490
FC12559	REPUESTO MOPA MICROFIBRA SIN BORDES ALGODÓN 90 CM	DETALLE	6714	7990
FC12559	REPUESTO MOPA MICROFIBRA SIN BORDES ALGODÓN 90 CM	MAYOR 6 UN.	5874	6990
FC12561	PALO PARA MOPA TIPO AVION/MICROFIBRA AMARILLO-LUXURY	DETALLE	2933	3490
FC12561	PALO PARA MOPA TIPO AVION/MICROFIBRA AMARILLO-LUXURY	MAYOR 6 UN.	2513	2990
FC12562	MOPA MICROFIBRA + BORDES ALGODÓN 60 CM / ATRAPA POLVO	DETALLE	8815	10490
FC12562	MOPA MICROFIBRA + BORDES ALGODÓN 60 CM / ATRAPA POLVO	MAYOR 6 UN.	7975	9490
FC12569	MOPA MICROFIBRA + SIN BORDES ALGODÓN 60 CM / ATRAPA POLVO	DETALLE	8395	9990
FC12569	MOPA MICROFIBRA + SIN BORDES ALGODÓN 60 CM / ATRAPA POLVO	MAYOR 6 UN.	7555	8990
FC12574	MOPA MICROFIBRA + SIN BORDES ALGODÓN 90 CM / ATRAPA POLVO	DETALLE	9655	11490
FC12574	MOPA MICROFIBRA + SIN BORDES ALGODÓN 90 CM / ATRAPA POLVO	MAYOR 6 UN.	8815	10490
FC12578	MOPA MICROFIBRA + BORDES ALGODÓN 90 CM / ATRAPA POLVO	DETALLE	10076	11990
FC12578	MOPA MICROFIBRA + BORDES ALGODÓN 90 CM / ATRAPA POLVO	MAYOR 6 UN.	9235	10990
FC12580	MOPA COMPLETA LUXURY MICROFIBRA DE ALGODON 60CM	DETALLE	10916	12990
FC12580	MOPA COMPLETA LUXURY MICROFIBRA DE ALGODON 60CM	MAYOR 6 UN.	9235	10990
FC12581	REPUESTO MOPA SECA NEW MODEL MICROFIBRA DE ALGODON 60CM	DETALLE	3353	3990
FC12581	REPUESTO MOPA SECA NEW MODEL MICROFIBRA DE ALGODON 60CM	MAYOR 6 UN.	2933	3490
FC12648	REPUESTO MOPA MICROFIBRA HUMEDA Y SECA 45 CM VERDE	DETALLE	2092	2490
FC12648	REPUESTO MOPA MICROFIBRA HUMEDA Y SECA 45 CM VERDE	MAYOR 6 UN.	1504	1790
FC12649	REPUESTO MOPA MICROFIBRA HUMEDO 45 CM AZUL	DETALLE	1672	1990
FC12649	REPUESTO MOPA MICROFIBRA HUMEDO 45 CM AZUL	MAYOR 6 UN.	1252	1490
FC12690	MOPA COMPLETA LUXURY MICROFIBRA DE ALGODON 40CM	DETALLE	8395	9990
FC12690	MOPA COMPLETA LUXURY MICROFIBRA DE ALGODON 40CM	MAYOR	0	0
FC10665	REPUESTO MOPA CON CABEZAL 9 ONZAS	DETALLE	966	1150
FC10665	REPUESTO MOPA CON CABEZAL 9 ONZAS	MAYOR 6 UN.	916	1090
FC10666	REPUESTO MOPIN CON CABEZAL 5 ONZAS	DETALLE	798	950
FC10666	REPUESTO MOPIN CON CABEZAL 5 ONZAS	MAYOR 6 UN.	748	890
FC12275	MOPA COMPLETA DE 60CM VERDE LUXURY	DETALLE	10076	11990
FC12275	MOPA COMPLETA DE 60CM VERDE LUXURY	MAYOR 6 UN.	8815	10490
FC12276	MOPA COMPLETA DE 90CM VERDE LUXURY	DETALLE	10916	12990
FC12276	MOPA COMPLETA DE 90CM VERDE LUXURY	MAYOR 6 UN.	9235	10990
FC12277	MOPA COMPLETA DE 110CM VERDE LUXURY FC12597 FC12548 FC12561	DETALLE	12597	14990
FC12277	MOPA COMPLETA DE 110CM VERDE LUXURY FC12597 FC12548 FC12561	MAYOR 6 UN.	10916	12990
FC12486	MOPA COMPLETA 9 OZ ROJO (Pack V FC10665 - FC12720)	DETALLE	2311	2750
FC12486	MOPA COMPLETA 9 OZ ROJO (Pack V FC10665 - FC12720)	MAYOR 6 UN.	2261	2690
FC12487	MOPIN COMPLETO 5 OZ AZUL (Pack V FC10666 - FC12720)	DETALLE	1891	2250
FC12487	MOPIN COMPLETO 5 OZ AZUL (Pack V FC10666 - FC12720)	MAYOR 6 UN.	1840	2190
FC12509	REPUESTO MOPA INDUSTRIAL ALGODÓN WHITE 16OZ	DETALLE	2513	2990
FC12509	REPUESTO MOPA INDUSTRIAL ALGODÓN WHITE 16OZ	MAYOR 6 UN.	2008	2390
FC12523	REPUESTO MOPA TIPO AVIÓN 110CM	DETALLE	5034	5990
FC12523	REPUESTO MOPA TIPO AVIÓN 110CM	MAYOR 6 UN.	3773	4490
FC12539	MOPA INDUSTRIAL COMPLETA ALGODÓN WHITE 16OZ (SKU FC12500 FC12509 FC12541)	DETALLE	5874	6990
FC12539	MOPA INDUSTRIAL COMPLETA ALGODÓN WHITE 16OZ (SKU FC12500 FC12509 FC12541)	MAYOR 6 UN.	5034	5990
FC12541	CABEZAL PARA REPUESTO MOPA INDUSTRIAL	DETALLE	1588	1890
FC12541	CABEZAL PARA REPUESTO MOPA INDUSTRIAL	MAYOR 6 UN.	1336	1590
FC12546	MOPA TIPO AVION 90CM	DETALLE	8395	9990
FC12546	MOPA TIPO AVION 90CM	MAYOR 6 UN.	7555	8990
FC12551	MOPA TIPO AVION 60CM	DETALLE	7555	8990
FC12551	MOPA TIPO AVION 60CM	MAYOR 6 UN.	6714	7990
FC12552	MOPA TIPO AVION 110CM	DETALLE	9235	10990
FC12552	MOPA TIPO AVION 110CM	MAYOR 6 UN.	8395	9990
FC12553	MOPA COMPLETA DE 60CM AMARILLA	DETALLE	9235	10990
FC12553	MOPA COMPLETA DE 60CM AMARILLA	MAYOR 6 UN.	7975	9490
FC12554	MOPA COMPLETA DE 90CM AMARILLA	DETALLE	10076	11990
FC12554	MOPA COMPLETA DE 90CM AMARILLA	MAYOR 6 UN.	8395	9990
FC12555	MOPA COMPLETA DE 110CM AMARILLA FC12550 FC12548 FC12561	DETALLE	10916	12990
FC12555	MOPA COMPLETA DE 110CM AMARILLA FC12550 FC12548 FC12561	MAYOR 6 UN.	9235	10990
FC12564	REPUESTO MOPA TIPO AVION CON HORQUILLA AMARILLA 60CM	DETALLE	6714	7990
FC12564	REPUESTO MOPA TIPO AVION CON HORQUILLA AMARILLA 60CM	MAYOR 6 UN.	5790	6890
FC12565	REPUESTO MOPA TIPO AVION CON HORQUILLA AMARILLA 90CM	DETALLE	7555	8990
FC12565	REPUESTO MOPA TIPO AVION CON HORQUILLA AMARILLA 90CM	MAYOR 6 UN.	6630	7890
